"ANIO","MES","CASO","ESTADO","TIPO","ACTIVIDAD","FASE_CASO_ACTIVO","EMPRESA","MOMENTO_DIALOGO","MECANISMO_DIALOGO","HECHO_VIOLENCIA","PARTICIPACION_DP_DIALOGO","DIALOGO_POST_CRISIS","COMPETENCIA_GOBIERNO","PRESENCIA_DP","MULTIRREGION_NACIONAL","PAIS","DEPARTAMENTO","UBIGEO_DEPARTAMENTO","PROVINCIA","UBIGEO_PROVINCIA","DISTRITO","UBIGEO_DISTRITO","LOCALIDAD","OTROS_LUGARES","DIRECCION","Fases activos"
2021,4,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2021,5,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2021,6,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2021,7,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2021,8,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2021,9,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2021,10,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2021,11,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2021,12,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2022,1,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2022,2,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2022,3,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2022,4,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2022,5,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2022,6,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2022,7,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2022,8,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2022,9,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2022,10,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2022,11,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Desescalamiento",,,,"Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2022,12,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Desescalamiento",,,,"Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2023,1,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Desescalamiento",,,,"Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2023,2,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Desescalamiento",,,,"Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2023,3,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"Inicio","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2023,4,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"Inicio","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2023,5,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"Inicio","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2023,6,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"Inicio","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2023,7,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"Inicio","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2023,8,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"Inicio","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2023,9,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2023,10,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2023,11,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2023,12,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Datem del Marañón",
2024,1,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2024,2,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2024,3,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2024,4,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2024,5,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2024,6,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2024,7,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2024,8,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2024,9,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2024,10,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2024,11,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2024,12,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2025,1,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2025,2,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2025,3,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2025,4,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Diálogo",,"En progreso","Mesa de diálogo: negociación directa","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2025,5,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Desescalamiento",,,,"Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2025,6,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Desescalamiento",,,,"Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2025,7,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Desescalamiento",,,,"Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2025,8,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Desescalamiento",,,,"Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2025,9,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Desescalamiento",,,,"Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2025,10,"Estación 5 - Datem del Marañón","Activo","Asuntos de gobierno nacional",,"Desescalamiento",,,,"Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2025,11,"Estación 5 - Datem del Marañón","Latente","Asuntos de gobierno nacional",,"Desescalamiento",,,,"Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2025,12,"Estación 5 - Datem del Marañón","Latente","Asuntos de gobierno nacional",,,,,,"Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2026,1,"Estación 5 - Datem del Marañón","Latente","Asuntos de gobierno nacional",,,,,,"Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Loreto","16","Datem del Marañón","1607",,,,,"Perú Loreto Datem del Marañón",
2019,1,"Estudiantes - Universidad Nacional Mayor de San Marcos",,"Otros asuntos",,,,,,"Sí",,,"Org. Const. Autónomo","Mediaciones / Facilitaciones",,"Perú","Lima Metropolitana","15","Lima","1501","Lima","150101",,,"Perú Lima Metropolitana Lima Lima","Desescalamiento"
2019,2,"Estudiantes - Universidad Nacional Mayor de San Marcos",,"Otros asuntos",,,,,,"Sí",,,"Org. Const. Autónomo","Mediaciones / Facilitaciones",,"Perú","Lima Metropolitana","15","Lima","1501","Lima","150101",,,"Perú Lima Metropolitana Lima Lima","Desescalamiento"
2019,3,"Estudiantes - Universidad Nacional Mayor de San Marcos",,"Otros asuntos",,,,,,"Sí",,,"Org. Const. Autónomo","Mediaciones / Facilitaciones",,"Perú","Lima","15","Lima","1501","Lima","150101",,,"Perú Lima Lima Lima","Desescalamiento"
2019,4,"Estudiantes - Universidad Nacional Mayor de San Marcos",,"Otros asuntos",,,,,,"Sí",,,"Org. Const. Autónomo","Mediaciones / Facilitaciones",,"Perú","Lima","15","Lima","1501","Lima","150101",,,"Perú Lima Lima Lima","Desescalamiento"
2019,5,"Estudiantes - Universidad Nacional Mayor de San Marcos",,"Otros asuntos",,,,,,"Sí",,,"Org. Const. Autónomo","Mediaciones / Facilitaciones",,"Perú","Lima Metropolitana","15","Lima","1501","Lima","150101",,,"Perú Lima Metropolitana Lima","Desescalamiento"
2019,6,"Estudiantes - Universidad Nacional Mayor de San Marcos",,"Otros asuntos",,,,,,"Sí",,,"Org. Const. Autónomo","Mediaciones / Facilitaciones",,"Perú","Lima Metropolitana","15","Lima","1501","Lima","150101",,,"Perú Lima Metropolitana Lima Lima","Desescalamiento"
2019,7,"Estudiantes - Universidad Nacional Mayor de San Marcos","Activo","Otros asuntos",,,,,,"Sí",,,"Org. Const. Autónomo","Mediaciones / Facilitaciones",,"Perú","Lima Metropolitana","15",,,"Lima",,,,"Perú Lima Metropolitana Lima Lima","Desescalamiento"
2019,9,"Estudiantes - Universidad Nacional Mayor de San Marcos","Resuelto","Otros asuntos",,,,,,"Sí",,,"Org. Const. Autónomo","Mediaciones / Facilitaciones",,,"Lima Metropolitana","15","Lima","1501","Lima","150101",,,"Perú Lima Metropolitana Lima Lima","Desescalamiento"
2019,1,"Estudiantes Universidad Nacional Tecnologica del Sur",,"Otros asuntos",,,,,,"No",,,"Org. Const. Autónomo","Solo monitoreo",,"Perú","Lima Metropolitana","15","Lima","1501","Villa El Salvador","150142",,,"Perú Lima Metropolitana Lima Villa El Salvador",
2019,3,"Estudiantes Universidad Nacional Tecnologica del Sur",,"Otros asuntos",,,,,,"No",,,"Org. Const. Autónomo","Solo monitoreo",,"Perú","Lima","15","Lima","1501","Villa El Salvador","150142",,,"Perú Lima Lima Villa El Salvador",
2019,4,"Estudiantes Universidad Nacional Tecnologica del Sur",,"Otros asuntos",,,,,,"No",,,"Org. Const. Autónomo","Solo monitoreo",,"Perú","Lima","15","Lima","1501","Villa El Salvador","150142",,,"Perú Lima Lima Villa El Salvador",
2019,5,"Estudiantes Universidad Nacional Tecnologica del Sur",,"Otros asuntos",,,,,,"No",,,"Org. Const. Autónomo","Solo monitoreo",,"Perú","Lima Metropolitana","15","Lima","1501","Villa El Salvador","150142",,,"Perú Lima Metropolitana Lima",
2019,2,"Estudiantes Universidad Nacional Tecnológica del Sur",,"Otros asuntos",,,,,,"No",,,"Org. Const. Autónomo","Solo monitoreo",,"Perú","Lima Metropolitana","15","Lima","1501","Villa El Salvador","150142",,,"Perú Lima Metropolitana Lima Villa El Salvador",
2024,1,"Estudiantes de la Universidad Nacional Micaela Bastidas (UNAMBA)","Activo","Otros asuntos","Otros","Escalamiento",,,,"No",,"No","Gobierno nacional","Solo monitoreo",,"Perú","Apurímac","03","Abancay","0301","Tamburco","030109",,,"Perú Apurímac Abancay Tamburco",
2024,2,"Estudiantes de la Universidad Nacional Micaela Bastidas (UNAMBA)","Activo","Otros asuntos","Otros","Diálogo",,"Inicio","Mesa de diálogo: negociación directa","No",,"No","Gobierno nacional","Solo monitoreo",,"Perú","Apurímac","03","Abancay","0301","Tamburco","030109",,,"Perú Apurímac Abancay Tamburco",
2024,3,"Estudiantes de la Universidad Nacional Micaela Bastidas (UNAMBA)","Activo","Otros asuntos",,"Diálogo",,"Inicio","Mesa de diálogo: negociación directa","No",,"No","Gobierno nacional","Solo monitoreo",,"Perú","Apurímac","03","Abancay","0301","Tamburco","030109",,,"Perú Apurímac Abancay Tamburco",
2024,4,"Estudiantes de la Universidad Nacional Micaela Bastidas (UNAMBA)","Activo","Otros asuntos",,"Diálogo",,"Inicio","Mesa de diálogo: negociación directa","No",,"No","Gobierno nacional","Solo monitoreo",,"Perú","Apurímac","03","Abancay","0301","Tamburco","030109",,,"Perú Apurímac Abancay Tamburco",
2024,5,"Estudiantes de la Universidad Nacional Micaela Bastidas (UNAMBA)","Activo","Otros asuntos",,"Desescalamiento",,,,"No",,"No","Gobierno nacional","Solo monitoreo",,"Perú","Apurímac","03","Abancay","0301","Tamburco","030109",,,"Perú Apurímac Abancay Tamburco",
2024,6,"Estudiantes de la Universidad Nacional Micaela Bastidas (UNAMBA)","Activo","Otros asuntos",,"Desescalamiento",,,,"No",,"No","Gobierno nacional","Solo monitoreo",,"Perú","Apurímac","03","Abancay","0301","Tamburco","030109",,,"Perú Apurímac Abancay Tamburco",
2024,7,"Estudiantes de la Universidad Nacional Micaela Bastidas (UNAMBA)","Resuelto","Otros asuntos",,"Desescalamiento",,,,"No",,"No","Gobierno nacional","Solo monitoreo",,"Perú","Apurímac","03","Abancay","0301","Tamburco","030109",,,"Perú Apurímac Abancay Tamburco",
2024,1,"Estudiantes de la Universidad Nacional de Huancavelica (UNH)","Activo","Otros asuntos",,"Diálogo",,"Suspendido","Mesa de diálogo: negociación directa","Sí","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Huancavelica","09","Huancavelica","0901","Huancavelica","090101",,,"Perú Huancavelica Huancavelica Huancavelica",
2024,2,"Estudiantes de la Universidad Nacional de Huancavelica (UNH)","Activo","Otros asuntos",,"Diálogo",,"Suspendido","Mesa de diálogo: negociación directa","Sí","Colaborador","Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Huancavelica","09","Huancavelica","0901","Huancavelica","090101",,,"Perú Huancavelica Huancavelica Huancavelica",
2024,3,"Estudiantes de la Universidad Nacional de Huancavelica (UNH)","Latente","Otros asuntos",,,,,,"Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Huancavelica","09","Huancavelica","0901","Huancavelica","090101",,,"Perú Huancavelica Huancavelica Huancavelica",
2024,4,"Estudiantes de la Universidad Nacional de Huancavelica (UNH)","Latente","Otros asuntos",,,,,,"Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Huancavelica","09","Huancavelica","0901","Huancavelica","090101",,,"Perú Huancavelica Huancavelica Huancavelica",
2024,5,"Estudiantes de la Universidad Nacional de Huancavelica (UNH)","Latente","Otros asuntos",,,,,,"Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Huancavelica","09","Huancavelica","0901","Huancavelica","090101",,,"Perú Huancavelica Huancavelica Huancavelica",
2024,6,"Estudiantes de la Universidad Nacional de Huancavelica (UNH)","Latente","Otros asuntos",,,,,,"Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Huancavelica","09","Huancavelica","0901","Huancavelica","090101",,,"Perú Huancavelica Huancavelica Huancavelica",
2024,7,"Estudiantes de la Universidad Nacional de Huancavelica (UNH)","Latente","Otros asuntos",,,,,,"Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Huancavelica","09","Huancavelica","0901","Huancavelica","090101",,,"Perú Huancavelica Huancavelica Huancavelica",
2024,8,"Estudiantes de la Universidad Nacional de Huancavelica (UNH)","Latente","Otros asuntos",,,,,,"Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Huancavelica","09","Huancavelica","0901","Huancavelica","090101",,,"Perú Huancavelica Huancavelica Huancavelica",
2024,9,"Estudiantes de la Universidad Nacional de Huancavelica (UNH)","Latente","Otros asuntos",,,,,,"Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","San Martín","22","Huancavelica",,"Huancavelica",,,,"Perú San Martín Huancavelica Huancavelica",
2024,10,"Estudiantes de la Universidad Nacional de Huancavelica (UNH)","Latente","Otros asuntos",,,,,,"Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","San Martín","22","Huancavelica",,"Huancavelica",,,,"Perú San Martín Huancavelica Huancavelica",
2024,11,"Estudiantes de la Universidad Nacional de Huancavelica (UNH)","Latente","Otros asuntos",,,,,,"Sí",,"Sí","Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","San Martín","22","Huancavelica",,"Huancavelica",,,,"Perú San Martín Huancavelica Huancavelica",
2024,12,"Estudiantes de la Universidad Nacional de Huancavelica (UNH)","Latente","Otros asuntos",,,,,,"Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Huancavelica","09","Huancavelica","0901","Huancavelica","090101",,,"Perú Huancavelica Huancavelica Huancavelica",
2025,1,"Estudiantes de la Universidad Nacional de Huancavelica (UNH)","Latente","Otros asuntos",,,,,,"Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Huancavelica","09","Huancavelica","0901","Huancavelica","090101",,,"Perú Huancavelica Huancavelica Huancavelica",
2025,2,"Estudiantes de la Universidad Nacional de Huancavelica (UNH)","Retirado","Otros asuntos",,,,,,"Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Huancavelica","09","Huancavelica","0901","Huancavelica","090101",,,"Perú Huancavelica Huancavelica Huancavelica",
2019,1,"Estudio  tarifario SUNASS",,"Asuntos de gobierno local",,,,,,"No",,,"Gobierno local","Colaboración, observación activa y supervisión",,"Perú","Moquegua","18","Mariscal Nieto","1801",,,,,"Perú Moquegua Mariscal Nieto",
2019,3,"Estudio  tarifario SUNASS",,"Asuntos de gobierno local",,,,,,"No",,,"Gobierno local","Colaboración, observación activa y supervisión",,"Perú","Moquegua","18","Mariscal Nieto","1801",,,,,"Perú Moquegua Mariscal Nieto",
2019,4,"Estudio  tarifario SUNASS",,"Asuntos de gobierno local",,,,,,"No",,,"Gobierno local","Colaboración, observación activa y supervisión",,"Perú","Moquegua","18","Mariscal Nieto","1801",,,,,"Perú Moquegua Mariscal Nieto",
